Date,Adj Close
2018-01-02,41.7556037902832
2018-01-03,40.338497161865234
2018-01-04,39.5987548828125
2018-01-05,39.87504959106445
2018-01-08,39.87504959106445
2018-01-09,38.8768310546875
2018-01-10,37.87861633300781
2018-01-11,38.68966293334961
2018-01-12,38.538150787353516
2018-01-16,38.44902038574219
2018-01-17,39.56309509277344
2018-01-18,39.643310546875
2018-01-19,39.946346282958984
2018-01-22,40.77522659301758
2018-01-23,41.051517486572266
2018-01-24,40.561309814453125
2018-01-25,40.37415313720703
2018-01-26,44.634376525878906
2018-01-29,44.545257568359375
2018-01-30,43.484649658203125
2018-01-31,42.90532684326172
2018-02-01,42.468624114990234
2018-02-02,41.13172149658203
2018-02-05,39.67897033691406
2018-02-06,40.29810333251953
2018-02-07,40.55833053588867
2018-02-08,38.359920501708984
2018-02-09,39.43669509887695
2018-02-12,40.22632598876953
2018-02-13,39.894325256347656
2018-02-14,40.71984100341797
2018-02-15,41.20439147949219
2018-02-16,40.881351470947266
2018-02-20,41.56330490112305
2018-02-21,41.22233581542969
2018-02-22,41.09670639038086
2018-02-23,42.828514099121094
2018-02-26,44.066802978515625
2018-02-27,44.78464889526367
2018-02-28,44.22831344604492
2018-03-01,42.927215576171875
2018-03-02,43.950157165527344
2018-03-05,44.641082763671875
2018-03-06,45.502498626708984
2018-03-07,46.04985809326172
2018-03-08,45.529415130615234
2018-03-09,46.83052062988281
2018-03-12,46.229312896728516
2018-03-13,46.462623596191406
2018-03-14,46.53440475463867
2018-03-15,45.655033111572266
2018-03-16,45.915252685546875
2018-03-19,45.610172271728516
2018-03-20,46.25623321533203
2018-03-21,46.26520919799805
2018-03-22,45.610172271728516
2018-03-23,44.29112243652344
2018-03-26,47.090736389160156
2018-03-27,45.93319320678711
2018-03-28,44.50648498535156
2018-03-29,46.731815338134766
2018-04-02,43.89631271362305
2018-04-03,44.641082763671875
2018-04-04,44.856441497802734
2018-04-05,45.20638656616211
2018-04-06,43.779666900634766
2018-04-09,44.46161651611328
2018-04-10,46.00498962402344
2018-04-11,45.852439880371094
2018-04-12,47.30608367919922
2018-04-13,46.53440475463867
2018-04-16,47.01894760131836
2018-04-17,48.041873931884766
2018-04-18,48.10469436645508
2018-04-19,46.85742950439453
2018-04-20,46.238285064697266
2018-04-23,45.852439880371094
2018-04-24,46.166500091552734
2018-04-25,46.10369110107422
2018-04-26,47.60219955444336
2018-04-27,47.31505584716797
2018-04-30,46.31904602050781
2018-05-01,47.85343933105469
2018-05-02,46.93818664550781
2018-05-03,46.91127014160156
2018-05-04,47.63325500488281
2018-05-07,48.1296272277832
2018-05-08,48.400367736816406
2018-05-09,49.041133880615234
2018-05-10,49.61872863769531
2018-05-11,49.338958740234375
2018-05-14,49.54652786254883
2018-05-15,48.662078857421875
2018-05-16,49.31188201904297
2018-05-17,49.465309143066406
2018-05-18,48.283058166503906
2018-05-21,49.02308654785156
2018-05-22,49.140411376953125
2018-05-23,49.82630157470703
2018-05-24,49.411155700683594
2018-05-25,50.033870697021484
2018-05-29,49.92557144165039
2018-05-30,50.250465393066406
2018-05-31,49.8172721862793
2018-06-01,51.51395034790039
2018-06-04,51.28833770751953
2018-06-05,51.017581939697266
2018-06-06,51.46882629394531
2018-06-07,50.430965423583984
2018-06-08,49.68190383911133
2018-06-11,49.203582763671875
2018-06-12,49.474327087402344
2018-06-13,49.663848876953125
2018-06-14,50.12412643432617
2018-06-15,49.73604965209961
2018-06-18,48.03034973144531
2018-06-19,47.76863479614258
2018-06-20,48.246944427490234
2018-06-21,47.10079574584961
2018-06-22,47.38055419921875
2018-06-25,45.76511001586914
2018-06-26,44.82653045654297
2018-06-27,44.005252838134766
2018-06-28,44.44746780395508
2018-06-29,44.86262130737305
2018-07-02,45.304840087890625
2018-07-03,44.64603042602539
2018-07-05,45.80120849609375
2018-07-06,46.36075210571289
2018-07-09,46.802974700927734
2018-07-10,47.07371520996094
2018-07-11,46.20732879638672
2018-07-12,47.24518585205078
2018-07-13,47.12786865234375
2018-07-16,46.93833541870117
2018-07-17,46.703697204589844
2018-07-18,46.6766242980957
2018-07-19,46.91127014160156
2018-07-20,46.84810256958008
2018-07-23,47.20908737182617
2018-07-24,47.09176254272461
2018-07-25,47.31739044189453
2018-07-26,47.07371520996094
2018-07-27,43.03057861328125
2018-07-30,43.03959655761719
2018-07-31,43.40961837768555
2018-08-01,44.050384521484375
2018-08-02,44.655052185058594
2018-08-03,44.7904167175293
2018-08-06,44.76318359375
2018-08-07,45.12637710571289
2018-08-08,45.362449645996094
2018-08-09,45.525882720947266
2018-08-10,44.35458755493164
2018-08-13,43.99140930175781
2018-08-14,43.691768646240234
2018-08-15,43.09251403808594
2018-08-16,42.829200744628906
2018-08-17,42.7656364440918
2018-08-20,42.22085952758789
2018-08-21,43.237789154052734
2018-08-22,42.720245361328125
2018-08-23,42.65667724609375
2018-08-24,43.27410125732422
2018-08-27,43.900604248046875
2018-08-28,44.10035705566406
2018-08-29,44.263797760009766
2018-08-30,43.80072784423828
2018-08-31,43.97325134277344
2018-09-04,43.5464973449707
2018-09-05,43.328582763671875
2018-09-06,42.910911560058594
2018-09-07,42.17546081542969
2018-09-10,42.03925704956055
2018-09-11,40.79533004760742
2018-09-12,40.79533004760742
2018-09-13,41.37643814086914
2018-09-14,41.34920120239258
2018-09-17,41.24024200439453
2018-09-18,41.857662200927734
2018-09-19,41.903072357177734
2018-09-20,42.85643005371094
2018-09-21,42.366127014160156
2018-09-24,42.59312057495117
2018-09-25,41.68514633178711
2018-09-26,41.494468688964844
2018-09-27,41.65790557861328
2018-09-28,42.93815612792969
2018-10-01,42.17546081542969
2018-10-02,43.673614501953125
2018-10-03,44.27288055419922
2018-10-04,43.70085144042969
2018-10-05,42.702083587646484
2018-10-08,42.702083587646484
2018-10-09,42.266258239746094
2018-10-10,40.67729568481445
2018-10-11,40.159751892089844
2018-10-12,40.74993133544922
2018-10-15,40.43214416503906
2018-10-16,41.712379455566406
2018-10-17,41.6669807434082
2018-10-18,40.83165740966797
2018-10-19,39.9509162902832
2018-10-22,40.86796569824219
2018-10-23,40.40489959716797
2018-10-24,38.51631546020508
2018-10-25,40.232391357421875
2018-10-26,41.48539733886719
2018-10-29,41.222084045410156
2018-10-30,43.364906311035156
2018-10-31,42.56589126586914
2018-11-01,43.78257751464844
2018-11-02,42.77471923828125
2018-11-05,43.555580139160156
2018-11-06,43.17182922363281
2018-11-07,44.51495361328125
2018-11-08,44.761653900146484
2018-11-09,43.95760726928711
2018-11-12,42.62361145019531
2018-11-13,43.29974365234375
2018-11-14,43.025630950927734
2018-11-15,43.95760726928711
2018-11-16,44.615455627441406
2018-11-19,43.85709762573242
2018-11-20,43.29974365234375
2018-11-21,42.97081756591797
2018-11-23,42.52310562133789
2018-11-26,43.35457229614258
2018-11-27,43.92105484008789
2018-11-28,44.64286804199219
2018-11-29,43.58298873901367
2018-11-30,45.054039001464844
2018-12-03,45.80324935913086
2018-12-04,43.6286735534668
2018-12-06,44.19515609741211
2018-12-07,42.249000549316406
2018-12-10,43.13528060913086
2018-12-11,43.29060745239258
2018-12-12,43.70176696777344
2018-12-13,44.12206268310547
2018-12-14,43.72917556762695
2018-12-17,43.01649856567383
2018-12-18,43.619529724121094
2018-12-19,41.6368293762207
2018-12-20,41.60942077636719
2018-12-21,40.96983337402344
2018-12-24,39.827720642089844
2018-12-26,42.20331573486328
2018-12-27,42.358638763427734
2018-12-28,42.71498107910156
2018-12-31,42.879451751708984
2019-01-02,43.01649856567383
2019-01-03,40.65004348754883
2019-01-04,43.14442443847656
2019-01-07,43.345420837402344
2019-01-08,43.619529724121094
2019-01-09,43.86623001098633
2019-01-10,44.36875915527344
2019-01-11,44.70682907104492
2019-01-14,44.176883697509766
2019-01-15,44.40530776977539
2019-01-16,43.97587203979492
2019-01-17,44.286529541015625
2019-01-18,44.94437789916992
2019-01-22,44.10378646850586
2019-01-23,43.802276611328125
2019-01-24,45.465187072753906
2019-01-25,42.97995376586914
2019-01-28,42.678436279296875
2019-01-29,42.52310562133789
2019-01-30,43.43679428100586
2019-01-31,43.053043365478516
2019-02-01,44.524085998535156
2019-02-04,44.97179412841797
2019-02-05,45.6936149597168
2019-02-06,45.88209915161133
2019-02-07,45.266048431396484
2019-02-08,44.907447814941406
2019-02-11,44.84309387207031
2019-02-12,45.98324966430664
2019-02-13,46.40620803833008
2019-02-14,46.71883773803711
