Date,Adj Close
2018-01-02,214.6273193359375
2018-01-03,217.6188201904297
2018-01-04,218.62550354003906
2018-01-05,222.5476837158203
2018-01-08,220.15451049804688
2018-01-09,222.8516082763672
2018-01-10,222.12030029296875
2018-01-11,223.17446899414062
2018-01-12,227.7519073486328
2018-01-16,229.58477783203125
2018-01-17,236.61239624023438
2018-01-18,237.08726501464844
2018-01-19,237.47662353515625
2018-01-22,237.89447021484375
2018-01-23,237.89447021484375
2018-01-24,240.25918579101562
2018-01-25,238.7017059326172
2018-01-26,245.19749450683594
2018-01-29,244.0863800048828
2018-01-30,231.1897735595703
2018-01-31,235.37783813476562
2018-02-01,231.6550750732422
2018-02-02,227.14410400390625
2018-02-05,218.85340881347656
2018-02-06,223.01303100585938
2018-02-07,226.44137573242188
2018-02-08,218.9674072265625
2018-02-09,220.05001831054688
2018-02-12,221.0566864013672
2018-02-13,221.7024688720703
2018-02-14,223.19346618652344
2018-02-15,220.38241577148438
2018-02-16,223.19346618652344
2018-02-20,220.5343780517578
2018-02-21,220.35389709472656
2018-02-22,221.92088317871094
2018-02-23,223.40240478515625
2018-02-26,226.23243713378906
2018-02-27,225.2732696533203
2018-02-28,223.53530883789062
2018-03-01,220.36341857910156
2018-03-02,221.35107421875
2018-03-05,220.36341857910156
2018-03-06,221.0376739501953
2018-03-07,220.1924591064453
2018-03-08,217.9820556640625
2018-03-09,221.80264282226562
2018-03-12,219.00152587890625
2018-03-13,219.3445281982422
2018-03-14,218.21072387695312
2018-03-15,219.13490295410156
2018-03-16,217.3341827392578
2018-03-19,217.21983337402344
2018-03-20,219.11582946777344
2018-03-21,215.31434631347656
2018-03-22,208.5115966796875
2018-03-23,205.4437713623047
2018-03-26,210.63632202148438
2018-03-27,209.07374572753906
2018-03-28,211.01736450195312
2018-03-29,209.3214569091797
2018-04-02,209.7311248779297
2018-04-03,216.7625274658203
2018-04-04,217.62954711914062
2018-04-05,219.83041381835938
2018-04-06,214.16146850585938
2018-04-09,212.3417205810547
2018-04-10,214.32345581054688
2018-04-11,209.91220092773438
2018-04-12,210.04559326171875
2018-04-13,211.5319061279297
2018-04-16,214.6282958984375
2018-04-17,218.67759704589844
2018-04-18,219.75421142578125
2018-04-19,216.9149627685547
2018-04-20,215.3905792236328
2018-04-23,216.46717834472656
2018-04-24,214.37109375
2018-04-25,227.5573272705078
2018-04-26,225.80419921875
2018-04-27,227.85264587402344
2018-04-30,224.84194946289062
2018-05-01,224.4036407470703
2018-05-02,218.35365295410156
2018-05-03,219.86854553222656
2018-05-04,222.1646728515625
2018-05-07,218.4298553466797
2018-05-08,213.5135955810547
2018-05-09,211.293701171875
2018-05-10,215.0094451904297
2018-05-11,221.0880584716797
2018-05-14,221.33575439453125
2018-05-15,219.9637908935547
