Date,Close
2020-03-02,47.08000183105469
2020-03-03,47.369998931884766
2020-03-04,49.349998474121094
2020-03-05,48.7400016784668
2020-03-06,48.310001373291016
2020-03-09,45.58000183105469
2020-03-10,46.97999954223633
2020-03-11,44.52000045776367
2020-03-12,41.27000045776367
2020-03-13,44.65999984741211
2020-03-16,36.81999969482422
2020-03-17,38.84000015258789
2020-03-18,35.529998779296875
2020-03-19,33.7599983215332
2020-03-20,32.029998779296875
2020-03-23,30.040000915527344
2020-03-24,30.90999984741211
2020-03-25,32.88999938964844
2020-03-26,35.779998779296875
2020-03-27,37.939998626708984
2020-03-30,37.720001220703125
2020-03-31,36.540000915527344
2020-04-01,32.97999954223633
2020-04-02,31.950000762939453
2020-04-03,31.6200008392334
2020-04-06,35.34000015258789
2020-04-07,35.75
2020-04-08,38.65999984741211
2020-04-09,41.119998931884766
2020-04-13,38.560001373291016
2020-04-14,39.36000061035156
2020-04-15,37.0
2020-04-16,36.630001068115234
2020-04-17,38.939998626708984
2020-04-20,36.369998931884766
2020-04-21,35.58000183105469
2020-04-22,36.65999984741211
2020-04-23,36.20000076293945
2020-04-24,36.290000915527344
2020-04-27,37.619998931884766
2020-04-28,37.7599983215332
2020-04-29,38.11000061035156
2020-04-30,37.470001220703125
2020-05-01,36.099998474121094
2020-05-04,36.540000915527344
2020-05-05,36.599998474121094
2020-05-06,36.04999923706055
2020-05-07,37.84000015258789
2020-05-08,38.34000015258789
2020-05-11,37.779998779296875
2020-05-12,36.130001068115234
2020-05-13,35.18000030517578
2020-05-14,34.900001525878906
2020-05-15,34.7599983215332
2020-05-18,36.88999938964844
2020-05-19,35.88999938964844
2020-05-20,36.279998779296875
2020-05-21,35.869998931884766
2020-05-22,36.279998779296875
2020-05-26,38.25
2020-05-27,38.29999923706055
2020-05-28,38.45000076293945
2020-05-29,36.97999954223633
2020-06-01,37.7599983215332
2020-06-02,37.65999984741211
2020-06-03,39.189998626708984
2020-06-04,38.7400016784668
2020-06-05,41.70000076293945
2020-06-08,42.77000045776367
2020-06-09,41.689998626708984
2020-06-10,40.310001373291016
2020-06-11,37.79999923706055
2020-06-12,39.09000015258789
2020-06-15,38.83000183105469
2020-06-16,40.099998474121094
2020-06-17,38.5
2020-06-18,37.93000030517578
2020-06-19,37.7599983215332
2020-06-22,37.75
2020-06-23,37.459999084472656
2020-06-24,36.38999938964844
2020-06-25,36.790000915527344
2020-06-26,36.38999938964844
2020-06-29,36.790000915527344
2020-06-30,37.380001068115234
2020-07-01,38.88999938964844
2020-07-02,38.56999969482422
2020-07-06,38.130001068115234
2020-07-07,36.900001525878906
2020-07-08,36.529998779296875
2020-07-09,35.97999954223633
2020-07-10,36.18000030517578
2020-07-13,36.15999984741211
2020-07-14,36.59000015258789
2020-07-15,37.099998474121094
2020-07-16,36.7599983215332
2020-07-17,36.47999954223633
2020-07-20,35.7599983215332
2020-07-21,35.52000045776367
2020-07-22,36.470001220703125
2020-07-23,35.650001525878906
2020-07-24,35.4900016784668
2020-07-27,35.29999923706055
2020-07-28,35.880001068115234
2020-07-29,35.25
2020-07-30,36.099998474121094
2020-07-31,36.20000076293945
2020-08-03,35.119998931884766
2020-08-04,35.18000030517578
2020-08-05,35.52000045776367
2020-08-06,35.4900016784668
2020-08-07,35.88999938964844
2020-08-10,35.970001220703125
2020-08-11,35.790000915527344
2020-08-12,35.88999938964844
2020-08-13,34.709999084472656
2020-08-14,35.02000045776367
2020-08-17,35.04999923706055
2020-08-18,35.18000030517578
2020-08-19,34.18000030517578
2020-08-20,34.400001525878906
2020-08-21,34.08000183105469
2020-08-24,34.529998779296875
2020-08-25,34.619998931884766
2020-08-26,33.790000915527344
2020-08-27,34.93000030517578
2020-08-28,35.09000015258789
2020-08-31,34.810001373291016
2020-09-01,34.599998474121094
2020-09-02,35.16999816894531
2020-09-03,35.13999938964844
2020-09-04,35.310001373291016
2020-09-08,34.619998931884766
2020-09-09,34.45000076293945
2020-09-10,34.20000076293945
2020-09-11,33.65999984741211
2020-09-14,35.189998626708984
2020-09-15,34.79999923706055
2020-09-16,34.959999084472656
2020-09-17,34.7599983215332
2020-09-18,33.900001525878906
2020-09-21,32.150001525878906
2020-09-22,32.849998474121094
2020-09-23,32.0
2020-09-24,31.84000015258789
2020-09-25,32.40999984741211
2020-09-28,33.0
2020-09-29,32.31999969482422
2020-09-30,32.61000061035156
2020-10-01,33.79999923706055
2020-10-02,34.7400016784668
2020-10-05,35.11000061035156
2020-10-06,35.060001373291016
2020-10-07,35.209999084472656
2020-10-08,35.7400016784668
2020-10-09,35.470001220703125
2020-10-12,35.540000915527344
2020-10-13,34.41999816894531
2020-10-14,33.86000061035156
2020-10-15,33.810001373291016
2020-10-16,33.0099983215332
2020-10-19,32.13999938964844
2020-10-20,32.31999969482422
2020-10-21,32.41999816894531
2020-10-22,32.779998779296875
2020-10-23,32.790000915527344
2020-10-26,31.950000762939453
2020-10-27,31.09000015258789
2020-10-28,29.600000381469727
2020-10-29,29.920000076293945
2020-10-30,31.239999771118164
2020-11-02,32.790000915527344
2020-11-03,34.56999969482422
2020-11-04,34.22999954223633
2020-11-05,33.849998474121094
2020-11-06,33.52000045776367
2020-11-09,38.150001525878906
2020-11-10,39.91999816894531
2020-11-11,38.68000030517578
2020-11-12,38.119998931884766
2020-11-13,38.869998931884766
2020-11-16,40.27000045776367
2020-11-17,40.279998779296875
2020-11-18,38.619998931884766
2020-11-19,38.79999923706055
2020-11-20,39.22999954223633
2020-11-23,39.66999816894531
2020-11-24,40.13999938964844
2020-11-25,39.7599983215332
2020-11-27,39.220001220703125
2020-11-30,38.470001220703125
2020-12-01,38.630001068115234
2020-12-02,39.380001068115234
2020-12-03,40.0
2020-12-04,40.68000030517578
2020-12-07,40.61000061035156
2020-12-08,40.18000030517578
2020-12-09,39.619998931884766
2020-12-10,38.33000183105469
2020-12-11,38.13999938964844
2020-12-14,37.59000015258789
2020-12-15,38.38999938964844
2020-12-16,37.9900016784668
2020-12-17,38.38999938964844
2020-12-18,37.0099983215332
2020-12-21,36.939998626708984
2020-12-22,37.369998931884766
2020-12-23,37.029998779296875
2020-12-24,37.31999969482422
2020-12-28,38.02000045776367
2020-12-29,37.470001220703125
2020-12-30,37.970001220703125
2020-12-31,38.43000030517578
2021-01-04,36.849998474121094
2021-01-05,36.790000915527344
2021-01-06,38.15999984741211
2021-01-07,37.560001373291016
2021-01-08,37.380001068115234
2021-01-11,37.04999923706055
2021-01-12,37.529998779296875
2021-01-13,38.25
2021-01-14,38.72999954223633
2021-01-15,39.41999816894531
2021-01-19,38.68000030517578
2021-01-20,39.470001220703125
2021-01-21,39.27000045776367
2021-01-22,39.11000061035156
2021-01-25,39.0099983215332
2021-01-26,39.209999084472656
2021-01-27,38.15999984741211
2021-01-28,38.91999816894531
2021-01-29,38.45000076293945
2021-02-01,38.7599983215332
2021-02-02,38.86000061035156
2021-02-03,39.279998779296875
2021-02-04,39.7400016784668
2021-02-05,40.06999969482422
2021-02-08,40.959999084472656
2021-02-09,41.16999816894531
2021-02-10,41.72999954223633
2021-02-11,43.31999969482422
2021-02-12,42.709999084472656
2021-02-16,42.5
2021-02-17,42.29999923706055
2021-02-18,41.959999084472656
2021-02-19,42.220001220703125
2021-02-22,42.439998626708984
2021-02-23,43.47999954223633
2021-02-24,43.43000030517578
2021-02-25,42.380001068115234
2021-02-26,41.16999816894531
2021-03-01,42.09000015258789
2021-03-02,42.11000061035156
2021-03-03,42.689998626708984
2021-03-04,42.34000015258789
2021-03-05,42.54999923706055
2021-03-08,43.45000076293945
2021-03-09,42.91999816894531
2021-03-10,43.34000015258789
2021-03-11,43.599998474121094
2021-03-12,45.150001525878906
2021-03-15,45.599998474121094
2021-03-16,44.720001220703125
2021-03-17,45.20000076293945
2021-03-18,45.0
2021-03-19,43.34000015258789
2021-03-22,43.529998779296875
2021-03-23,43.70000076293945
2021-03-24,43.5
2021-03-25,44.29999923706055
2021-03-26,44.7599983215332
2021-03-29,44.40999984741211
2021-03-30,44.400001525878906
2021-03-31,43.86000061035156
2021-04-01,44.36000061035156
2021-04-05,43.810001373291016
2021-04-06,44.04999923706055
2021-04-07,44.619998931884766
2021-04-08,43.970001220703125
2021-04-09,44.060001373291016
2021-04-12,44.15999984741211
2021-04-13,44.40999984741211
2021-04-14,44.18000030517578
2021-04-15,44.869998931884766
2021-04-16,45.02000045776367
2021-04-19,45.130001068115234
2021-04-20,45.81999969482422
2021-04-21,46.40999984741211
2021-04-22,46.150001525878906
2021-04-23,46.779998779296875
2021-04-26,46.810001373291016
2021-04-27,46.79999923706055
2021-04-28,45.79999923706055
2021-04-29,46.0099983215332
2021-04-30,46.45000076293945
2021-05-03,46.119998931884766
2021-05-04,45.56999969482422
2021-05-05,45.0099983215332
2021-05-06,45.880001068115234
2021-05-07,46.290000915527344
2021-05-10,46.65999984741211
2021-05-11,46.119998931884766
2021-05-12,44.84000015258789
2021-05-13,45.869998931884766
2021-05-14,46.38999938964844
2021-05-17,46.400001525878906
2021-05-18,46.22999954223633
2021-05-19,45.790000915527344
2021-05-20,46.459999084472656
2021-05-21,46.369998931884766
2021-05-24,46.970001220703125
2021-05-25,47.04999923706055
2021-05-26,47.060001373291016
2021-05-27,46.97999954223633
2021-05-28,47.630001068115234
2021-06-01,48.7400016784668
2021-06-02,49.45000076293945
2021-06-03,49.04999923706055
2021-06-04,49.029998779296875
2021-06-07,49.380001068115234
2021-06-08,49.58000183105469
2021-06-09,49.66999816894531
2021-06-10,50.189998626708984
2021-06-11,50.290000915527344
2021-06-14,50.119998931884766
2021-06-15,49.61000061035156
2021-06-16,49.209999084472656
2021-06-17,49.209999084472656
2021-06-18,48.22999954223633
2021-06-21,49.54999923706055
2021-06-22,49.459999084472656
2021-06-23,49.58000183105469
2021-06-24,49.61000061035156
2021-06-25,49.86000061035156
2021-06-28,49.779998779296875
2021-06-29,49.470001220703125
2021-06-30,48.97999954223633
2021-07-01,49.59000015258789
2021-07-02,49.720001220703125
2021-07-06,50.369998931884766
2021-07-07,50.97999954223633
2021-07-08,51.13999938964844
2021-07-09,51.959999084472656
2021-07-12,52.279998779296875
2021-07-13,51.900001525878906
2021-07-14,52.31999969482422
2021-07-15,52.77000045776367
2021-07-16,53.25
2021-07-19,52.709999084472656
