Open,High,Low,Close,Adj Close,Volume,date
119.33952331542969,120.39428601946149,118.08714258103143,119.29238056001209,119.29238056001209,1967609.5238095238,2021-09-30
99.85954562100497,100.82636295665394,99.11090954867277,100.06136322021484,100.06136322021484,2378904.5454545454,2021-06-30
81.91652181874151,82.90304300059442,81.02434838336447,81.84956525719684,81.84956525719684,2719939.1304347827,2021-03-31
86.26954512162642,87.38499970869584,85.4277274391868,86.55999963933772,86.55999963933772,2139054.5454545454,2020-12-31
81.96618979317802,82.94761912027995,80.70761907668341,81.68190474737258,81.68190474737258,2827790.476190476,2020-09-30
71.33909121426669,72.19227253306995,69.80181815407492,70.904090534557,70.904090534557,3292813.6363636362,2020-06-30
63.271818507801406,65.49757628007369,61.161969271573156,63.559091394597836,63.559091394597836,6912163.636363637,2020-03-31
79.02396792457218,79.52619062151227,77.9917460850307,78.72984059651692,78.72984059651692,3994228.5714285714,2019-12-31
73.25216636657714,73.85200080871581,72.24549980163575,73.15383338928223,73.15383338928223,3001845.0,2019-09-30
61.615499305725095,62.182000160217285,61.01916694641113,61.66750011444092,61.66750011444092,4733400.0,2019-06-30
60.472857339041575,61.07253937494187,59.782698495047434,60.5022223336356,60.5022223336356,4384600.0,2019-03-31
52.0538599114669,52.78824555246454,50.99877226980109,51.80052626760382,51.80052626760382,3908100.0,2018-12-31
50.21824585764032,50.9298240260074,49.881227593672904,50.62684209723221,50.62684209723221,4501563.157894737,2018-09-30
49.20349248250326,49.75095240275065,48.76317469278971,49.31952412923177,49.31952412923177,4106500.0,2018-06-30
46.13761901855469,46.6469844636463,45.60857155209496,46.17968241373698,46.17968241373698,3910442.8571428573,2018-03-31
38.35250015258789,38.626000022888185,37.95233364105225,38.19233360290527,38.19233360290527,4426560.0,2017-12-31
37.312500381469725,37.543000030517575,36.94233360290527,37.246667098999026,37.246667098999026,3947115.0,2017-09-30
39.05636353926225,39.37545481595126,38.67954548922452,39.07803049954501,39.07803049954501,3236727.272727273,2017-06-30
31.07594232973845,31.42507271144701,30.775072512419328,31.11884075662364,31.11884075662364,6625056.521739131,2017-03-31
