Open,High,Low,Close,Adj Close,Volume,date
371.63727084073156,375.87318420410156,367.4613591974432,371.91727100719106,370.8139468106356,1381759.0909090908,2021-08-01
373.5850006103516,377.735498046875,367.8360000610352,372.72049713134766,370.6589096069336,1878160.0,2021-05-02
293.1221072548314,297.6952643143503,289.42052740799755,293.9842127749794,291.64305676912005,1743310.5263157894,2021-01-31
252.2200035095215,255.61150131225585,249.20550003051758,252.10099868774415,249.37705841064454,1783110.0,2020-11-01
193.31190490722656,195.91428702218192,192.10142880394346,194.23285784040178,191.47612508138022,1817519.0476190476,2020-08-02
138.80450019836425,140.908500289917,135.63250007629395,138.07649993896484,135.4226909637451,1946350.0,2020-05-03
167.5184197676809,169.3536834716797,165.4852648283306,166.99631460089432,162.86535965768914,1943357.894736842,2020-02-02
175.53000106811524,176.775,174.10300064086914,175.4740005493164,170.39355697631837,2010005.0,2019-11-03
165.42136521772906,166.75181857022372,163.8181811246005,165.5295444835316,160.00292691317472,1663663.6363636365,2019-07-28
163.7490474155971,164.91619146437873,162.4595227922712,163.96571422758558,157.7662106468564,1452176.1904761905,2019-04-28
156.47952270507812,158.91285632905505,154.8442855108352,157.30714343843005,150.63257998511904,2263895.238095238,2019-01-27
146.587390402089,148.1817388119905,144.13956484587297,145.99478348441747,139.07604516070822,2661991.304347826,2018-10-28
139.92904663085938,141.74285888671875,138.2914276123047,140.19095284598214,132.94230506533668,2924557.1428571427,2018-07-29
146.84381103515625,148.36095246814546,144.08285667782738,145.71952383858817,137.5009278796968,2811180.9523809524,2018-04-29
166.1404767717634,167.4209514799572,164.4990481422061,166.2700006394159,156.2737019856771,2086361.9047619049,2018-01-28
129.158635226163,129.89090798117897,128.42545353282583,129.33954620361328,121.10358879782937,1749863.6363636365,2017-10-29
126.35399932861328,127.17399978637695,125.59049911499024,126.46899948120117,117.83968772888184,1985145.0,2017-07-30
109.84157843338816,110.65999884354441,108.9915791561729,109.78947448730469,101.79514352898849,1991915.7894736843,2017-04-30
105.92800025939941,106.6,105.32149925231934,106.11899909973144,97.84698104858398,2180545.0,2017-01-29
