Open,High,Low,Close,Adj Close,Volume,date
21.0509523664202,21.239999952770415,20.79190463111514,20.942380995977494,20.83978171575637,4839485.714285715,2021-09-30
24.174999930641867,24.360000003467906,23.894545381719414,24.088636485013094,23.713740348815918,3684313.6363636362,2021-06-30
24.49913033195164,24.859999615213145,24.288260750148606,24.560000212296195,23.94901582469111,5339356.521739131,2021-03-31
22.124545617537066,22.3609092018821,21.908181884072043,22.086818088184703,21.306997819380328,4366850.0,2020-12-31
22.486666724795388,22.719523747762043,22.132381075904483,22.36904780069987,21.39941342671712,3415409.523809524,2020-09-30
22.372272924943402,22.654090707952324,22.000909198414195,22.33999997919256,21.150973493402656,7297718.181818182,2020-06-30
20.811818382956766,21.630909052762117,20.134545412930574,20.891363404013894,19.578345125371758,10634809.090909092,2020-03-31
26.963809512910387,27.178095227196103,26.823809487479075,26.98190489269438,25.06479226975214,5329814.285714285,2019-12-31
22.813500022888185,23.033500289916994,22.569500160217284,22.8,21.02641305923462,6867305.0,2019-09-30
19.897500133514406,20.075000095367432,19.705500030517577,19.914499855041505,18.199948883056642,6754930.0,2019-06-30
18.201428458804177,18.351428622291202,18.058095296223957,18.229999814714706,16.484343347095308,5962928.571428572,2019-03-31
17.83894739652935,17.988420988384046,17.565262945074785,17.75684216147975,15.884884081388774,5251273.684210527,2018-12-31
18.855263358668278,19.036842045031097,18.721052470960114,18.875263013337786,16.727174658524362,4998452.631578947,2018-09-30
20.709523791358585,20.902381079537527,20.58142852783203,20.73285720461891,18.188281558808825,4653123.80952381,2018-06-30
19.748571214221773,19.927619298299152,19.557618913196382,19.712380817958287,17.125419253394718,5263452.380952381,2018-03-31
19.411999797821046,19.567000102996825,19.250999927520752,19.361999797821046,16.663044738769532,4784210.0,2017-12-31
18.90049991607666,19.035000228881835,18.79349994659424,18.91500015258789,16.145936250686646,3351205.0,2017-09-30
19.082272702997383,19.240909229625355,18.932272911071777,19.092727314342152,16.14731160077182,3866436.3636363638,2017-06-30
20.028695479683254,20.1965215931768,19.918695698613707,20.064782432887863,16.816606355750043,4897626.0869565215,2017-03-31
