Open,High,Low,Close,Adj Close,Volume,date
327.7722736705433,330.82545193758875,325.6140899658203,328.1431801535866,326.4832597212358,3064954.5454545454,2021-08-01
324.12749938964845,327.2110000610352,321.4610000610352,323.9614974975586,320.64135589599607,4170215.0,2021-05-02
273.4221078973067,276.76684088456005,270.79473876953125,273.661576120477,269.170210988898,4012952.6315789474,2021-01-31
276.2975051879883,278.9860015869141,273.05749969482423,275.61499786376953,269.62144622802737,4133960.0,2020-11-01
279.90047781808033,281.9219055175781,277.45333426339283,280.03619094122024,272.5094023204985,3540500.0,2020-08-02
234.97699813842775,238.6580017089844,232.53999862670898,235.75250015258788,228.05423278808593,5761515.0,2020-05-03
238.7021074796978,240.7578952186986,236.27421007658305,238.25736758583471,228.9455526251542,4526789.47368421,2020-02-02
229.59550094604492,230.78949890136718,227.65899963378905,229.13299789428712,218.77852478027344,5123340.0,2019-11-03
212.76045365767047,214.8754549893466,210.74590856378728,213.11636352539062,202.25060827081853,4508386.363636363,2019-08-04
193.218637639826,195.15818162397906,191.6595458984375,193.50681859796697,182.36172207919034,4302340.909090909,2019-05-05
187.29947461579977,188.5731554533306,185.87000073884664,187.52368485300164,175.41697050395766,4761652.631578947,2019-02-03
189.4578280241593,190.95173777704653,186.55521757706353,187.93348030422044,174.75496574070144,5788808.695652174,2018-10-28
198.5038110642206,199.44380841936385,197.36619131905692,198.4000004359654,183.54669407435827,3237519.0476190476,2018-07-29
176.75619070870536,178.63238162086122,174.87857273646765,176.87000020345053,162.71753147670202,4827133.333333333,2018-04-29
197.82523745582216,199.3471432640439,196.20238095238096,198.08047485351562,181.19747052873885,4384476.19047619,2018-01-28
165.10636346990412,165.86636491255328,164.33727403120562,165.10181843150747,150.26843747225675,3243000.0,2017-10-29
150.6729995727539,151.4639991760254,149.52650146484376,150.4104995727539,136.09223403930665,5125045.0,2017-07-30
148.82315786261307,149.87684069181742,148.32263103284333,149.2210524709601,134.2402568616365,3985089.4736842103,2017-04-30
135.9229995727539,136.83699951171874,135.1520004272461,136.1495002746582,121.7401123046875,4156915.0,2017-01-29
