Open,High,Low,Close,Adj Close,Volume,date
316.5828566778274,319.16523815336683,312.884286063058,315.2819112141927,314.505856468564,656490.4761904762,2021-09-30
295.7100011652166,297.81727461381394,294.2077276056463,296.3590906316584,293.71333451704544,702777.2727272727,2021-06-30
239.39260930600375,242.0708704409392,236.98608730150306,239.87739098590353,235.9372618302055,762773.9130434783,2021-03-31
226.08772763338956,228.30272674560547,223.87000205300072,226.05227314342153,220.47969818115234,831604.5454545454,2020-12-31
217.73809596470423,220.80999973842077,215.39952378045945,218.18809436616442,210.92892165411087,775795.2380952381,2020-09-30
198.88000002774325,201.23409063165838,195.33408979936078,198.0604546286843,189.55994207208806,1124645.4545454546,2020-06-30
200.16227236661044,207.54909029873934,194.84863558682528,201.2377277721058,190.60631214488637,1717690.9090909092,2020-03-31
210.0509520031157,211.28999909900483,208.42428443545387,210.19285801478796,197.2738008045015,995909.5238095238,2019-12-31
251.8229995727539,253.075,249.17550048828124,250.61700057983398,233.25101699829102,1062255.0,2019-09-30
241.364998626709,242.83499984741212,239.29450149536132,241.15649948120117,222.64852447509764,787360.0,2019-06-30
217.17476181756882,218.76857139950707,216.038571312314,217.63381013416108,199.17877851213728,1051614.2857142857,2019-03-31
205.89841983192846,208.29579001978823,203.30368523848685,205.38789447985198,186.334816380551,1435700.0,2018-12-31
207.57210500616776,208.7789491352282,205.8915790758635,206.97631675318667,186.02102821751646,857221.052631579,2018-09-30
217.8971434093657,219.93999953497024,216.68714250837053,218.71047682989212,194.6205836704799,922319.0476190476,2018-06-30
197.29761977422805,199.16428556896392,195.54666646321616,197.53476242792038,174.01243663969495,979295.2380952381,2018-03-31
210.08099899291992,211.37300186157228,208.62050018310546,209.66500015258788,182.93831481933594,716205.0,2017-12-31
211.93000030517578,213.84750061035157,210.41849899291992,212.5385009765625,183.79160766601564,844905.0,2017-09-30
210.85045623779297,212.17954670299184,208.98863636363637,210.63000002774325,180.38491266424006,986631.8181818182,2017-06-30
223.216088336447,225.05130402938178,221.1865234375,223.11695729131284,189.2125642195992,786295.6521739131,2017-03-31
