Open,High,Low,Close,Adj Close,Volume,date
354.6452375139509,357.03714279901413,350.0876203264509,353.0661911737351,352.47669619605654,526504.7619047619,2021-09-30
316.69681895862925,319.08318398215556,314.049091685902,317.0209114768288,315.97105546431106,670927.2727272727,2021-06-30
260.94651993461275,264.92521601137906,257.27956622579825,261.71782651154894,260.1815583602242,818526.0869565217,2021-03-31
279.0222722833807,281.58681557395244,276.2059048739347,278.6736408580433,276.53570279208094,597313.6363636364,2020-12-31
309.7009553455171,314.89285714285717,305.6866687593006,310.36619349888394,307.5057910737537,560452.380952381,2020-09-30
300.890454378995,305.29681673916906,294.09954556551844,299.32636469060725,296.11619845303625,1034854.5454545454,2020-06-30
264.1240927956321,275.288178877397,255.34454553777522,266.7827280217951,263.39662517200816,1318995.4545454546,2020-03-31
236.4019048781622,238.82000078473772,233.99476187569755,236.47666713169642,233.1895483107794,656195.2380952381,2019-12-31
252.71000289916992,254.99750061035155,248.7775016784668,251.3215003967285,247.4459541320801,809160.0,2019-09-30
225.4020004272461,227.10249938964844,223.29749908447266,225.53150024414063,221.74360046386718,622460.0,2019-06-30
189.00428699311755,190.6971421014695,187.87476094563803,189.82809593563988,186.63985116141183,760995.2380952381,2019-03-31
167.05578773900083,169.05105349892065,164.39420840614721,166.50684236225328,163.71028217516448,934526.3157894737,2018-12-31
158.80368363229852,159.89157827276932,158.04894939221833,159.1331578304893,156.46044199090255,640284.2105263158,2018-09-30
159.69095139276413,161.0104747953869,158.35571507045202,159.89952305385046,157.21394711449034,804342.8571428572,2018-06-30
165.50333295549666,167.63428606305803,163.8019045875186,166.05047752743675,163.26158796037947,1158333.3333333333,2018-03-31
163.69749908447267,165.1390007019043,161.75599899291993,163.1974983215332,160.45652389526367,946390.0,2017-12-31
147.7395004272461,148.63950119018554,146.41850051879882,147.2379997253418,144.76507644653321,1452705.0,2017-09-30
134.43954606489703,135.36772779984906,133.3509098399769,134.09272904829547,131.84058241410688,1033440.9090909091,2017-06-30
116.70652140741763,117.71434850278108,115.77521713920261,116.97130485202955,115.00672116486922,1337530.4347826086,2017-03-31
