Open,High,Low,Close,Adj Close,Volume,date
73.33190445672898,73.95666685558501,72.62190573556083,73.13047681535993,72.73080153692337,1446685.7142857143,2021-09-30
81.51909117265181,82.08227330988103,80.71818056973544,81.33954481645064,80.34149759465998,1427336.3636363635,2021-06-30
75.22304302713145,76.22565261177395,74.36217332922894,75.38217428456183,73.86447375753652,1983543.4782608696,2021-03-31
63.144090999256484,63.81863680752841,62.44545451077548,63.097272179343484,61.028674212369054,1738977.2727272727,2020-12-31
51.93761952718099,52.706190381731304,51.237142835344585,51.7466668628511,49.48733211698986,1826676.1904761905,2020-09-30
55.9268179806796,57.01863618330522,54.809999986128375,55.865908882834695,52.93237495422363,3186750.0,2020-06-30
58.98409149863503,60.78590895912864,56.48000006242232,58.99590908397328,55.3642635345459,3432259.090909091,2020-03-31
80.4414295014881,80.87190464564732,79.92714218866257,80.45333281017486,74.57483673095703,1304928.5714285714,2019-12-31
78.59650039672852,79.29399948120117,77.87700157165527,78.62799987792968,72.29574928283691,1705635.0,2019-09-30
79.84249954223633,80.37249984741212,79.24250068664551,79.86199989318848,72.95530052185059,2049430.0,2019-06-30
74.80571456182571,75.3528573172433,74.11666652134487,74.61095246814546,67.67746008010138,1653995.238095238,2019-03-31
74.49473611932052,75.19105248702199,73.48000014455695,74.23999946995785,66.54405051783512,2466305.263157895,2018-12-31
69.31578867059005,69.87000073884663,68.5394740857576,69.32052612304688,61.61499445061935,2505131.5789473685,2018-09-30
74.5452386765253,75.29571496872674,74.08047630673363,74.7433329990932,66.02246493384952,1739423.8095238095,2018-06-30
73.57618967692058,74.15809486025856,72.78904724121094,73.38190496535529,64.37028430757069,2278552.380952381,2018-03-31
73.82749938964844,74.58699951171874,73.17649955749512,73.83450050354004,64.083713722229,2333670.0,2017-12-31
73.55799980163575,74.116499710083,72.99450073242187,73.60550041198731,63.3497257232666,1870605.0,2017-09-30
82.78454659201883,83.31454571810636,82.25863578102805,82.76818223433061,70.89456939697266,1804518.1818181819,2017-06-30
84.9273913839589,85.43695665442425,84.48391325577445,84.94695613695228,72.34281788701597,1585386.956521739,2017-03-31
