Open,High,Low,Close,Adj Close,Volume,date
89.39785693940662,90.00071498325893,88.27422659737724,89.05238124302456,89.05238124302456,1872152.380952381,2021-09-30
89.64602314342152,90.45551161332564,88.85351146351208,89.81659108942205,89.81659108942205,1975090.9090909092,2021-06-30
71.30217378035836,72.41641301694123,70.31054355787194,71.4247817993164,71.4247817993164,2333982.6086956523,2021-03-31
70.36943158236417,71.20943208174272,69.79590884121981,70.44579523259944,70.44579523259944,2159636.3636363638,2020-12-31
51.925713857014976,52.54238092331659,51.03107125418527,51.734405154273624,51.734405154273624,2961485.714285714,2020-09-30
56.062272331931375,56.60531806945801,54.88168161565607,55.66397701610219,55.66397701610219,2735072.727272727,2020-06-30
45.63193147832697,47.807818152687766,44.35765873302113,46.20818172801625,46.20818172801625,4695618.181818182,2020-03-31
49.36547615414574,49.83930914742606,48.955559685116725,49.44797606695266,49.44797606695266,2996380.9523809524,2019-12-31
59.89012489318848,60.70586242675781,59.09673728942871,59.95837478637695,59.95837478637695,2500140.0,2019-09-30
62.25962524414062,63.17488746643066,61.2848876953125,62.19612503051758,62.19612503051758,4133820.0,2019-06-30
73.45142800467355,74.47211819603329,72.47411927722749,73.57738058907645,73.57738058907645,3369790.476190476,2019-03-31
54.45684232209858,55.46589479948345,53.059079019646894,53.980789385343854,53.980789385343854,3449915.789473684,2018-12-31
67.90605163574219,68.58013153076172,66.85915816457648,67.51210463674445,67.51210463674445,4117389.4736842103,2018-09-30
67.7864285423642,68.88520159040179,66.90332231067475,67.8976187933059,67.8976187933059,3565942.8571428573,2018-06-30
69.89190492175874,71.22680954706101,68.53397660028367,69.88142812819709,69.88142812819709,5127809.523809524,2018-03-31
57.13649997711182,57.91602478027344,56.231899642944335,56.98675003051758,56.98675003051758,3241140.0,2017-12-31
45.078375053405765,45.63497524261474,44.50137519836426,45.07587509155273,45.07587509155273,2859200.0,2017-09-30
38.449772574684836,38.945647499778055,37.84069321372292,38.4602274461226,38.4602274461226,3469690.909090909,2017-06-30
31.74010882170304,32.03561923814856,31.451119381448496,31.78923913706904,31.78923913706904,3089095.652173913,2017-03-31
