Open,High,Low,Close,Adj Close,Volume,date
447.4638076055618,450.35333251953125,442.56857009161087,446.0047607421875,446.0047607421875,1056538.0952380951,2021-09-30
393.4531777121804,397.15635958584875,390.5277279940519,394.739540793679,394.044960715554,1432068.1818181819,2021-06-30
344.61260853643,348.58260843028194,341.9034782077955,345.54434469471806,344.2356302012568,1541786.956521739,2021-03-31
326.8722714510831,328.9559118097479,322.22500055486506,325.18590753728694,323.2058729691939,1705190.9090909092,2020-12-31
353.70333281017486,358.2928553989955,349.21952165876115,353.2342907133557,350.385733468192,827200.0,2020-09-30
325.6981797651811,329.172270341353,320.879545731978,325.36545493386006,322.140981500799,1260777.2727272727,2020-06-30
239.4981793490323,248.46818126331675,231.58908982710406,240.94091172651812,238.0406064120206,3043740.909090909,2020-03-31
271.08428373790923,272.6080947149368,269.3742864699591,271.06666782924106,267.18693469819567,1208228.5714285714,2019-12-31
255.90099639892577,258.1205001831055,252.45199890136718,254.67400283813475,250.48937225341797,1361480.0,2019-09-30
224.975,226.53899993896485,223.14199981689453,224.85399932861327,220.66892318725587,978560.0,2019-06-30
202.45523870558966,203.99285670689173,201.14476376488096,202.79476274762834,198.49098132905505,1167519.0476190476,2019-03-31
169.59473539653578,171.30999996787622,166.84894842850534,168.75947249563117,164.71162253931948,2183347.3684210526,2018-12-31
209.38315863358346,210.55105269582648,207.43736829255758,208.6536865234375,203.07496321828742,1084005.2631578948,2018-09-30
205.37333243233817,206.6414300827753,204.00904773530505,205.33428664434524,199.35171581449964,1206561.9047619049,2018-06-30
191.6604759579613,193.45238095238096,189.42238071986608,191.403810046968,185.36212376185827,1546114.2857142857,2018-03-31
169.4099983215332,170.6625,168.0779998779297,169.31999969482422,163.5389389038086,1027135.0,2017-12-31
154.25749969482422,154.94900207519532,153.4599983215332,154.23100051879882,148.59303131103516,848090.0,2017-09-30
146.35818134654653,147.3045460094105,145.30954534357244,146.28909024325284,140.5594780661843,1238804.5454545454,2017-06-30
130.0695641559103,130.8639134946077,129.31347788935122,130.0769567074983,124.61152881124745,1221891.3043478262,2017-03-31
